statename,rank,hs6,abbrevation,val2015,val2016,val2017,val2018
Virgin Islands,20,701610,"GLASS CUBES A SMLLWRS, BACKD OR NOT, FR MOSAICS ET",0,0,0,0.25
Virgin Islands,21,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,0.38,0.2,0.02,0.22
Virgin Islands,22,890690,"VESSELS,(INCLUD LIFEBOATS,OTHER THAN ROW BT),NESOI",0,0.01,0.05,0.2
Virgin Islands,23,870240,VEHICLE TRSPT 10 OR MORE WITH ONLY ELECTRIC MOTOR,0,0,0,0.18
Virgin Islands,24,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",3.58,1.92,0.28,0.17
Virgin Islands,25,851762,MACH FOR RECP/CONVR/TRANS/R,0.14,0,0.03,0.15
Vermont,0,0,World,3176.35,2993.02,2775.99,2919.61
Vermont,0,25,Top 25,2309.81,2175.01,2052.15,2263.38
Vermont,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",1025.38,982.16,906.42,1096.52
Vermont,2,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",741.13,593.07,568.64,537.91
Vermont,3,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI; PTS",53.96,66.22,69.58,79
Vermont,4,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",42.97,49.08,42.24,61.38
Vermont,5,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",40.65,58.17,47.94,57.36
Vermont,6,481092,PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY RL/SHT,36.04,36.25,38.47,44.08
Vermont,7,847790,PTS MACH FOR WORK RUBBER,43.27,41.57,41.28,42.76
Vermont,8,902730,SPCTMTR SPCTRPHTMTR ETC USING OPTICAL RADIATIONS,27.17,27.02,29.15,36.6
Vermont,9,381800,"CHEM ELEM DOPED, USED IN ELECT",20.34,11.93,41.77,27.84
Vermont,10,392690,"ARTICLES OF PLASTICS, NESOI",11.25,12.17,21.14,23.53
Vermont,11,190110,"FOOD PREPARATIONS FOR INFANTS, RETAIL SALE NESOI",38.89,34.78,14.97,22.68
Vermont,12,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL NESO,14.55,18.25,15.76,21.06
Vermont,13,540419,SYNTH MONOFIL GT=67 DCTEX CRS-SEC DIM LT=1MM NESOI,20.34,20.49,20.29,20.74
Vermont,14,650610,"SAFETY(INCL SPORTS)HDGR,WHETHER/NOT LINED/TRIMMED",8.14,43.04,15.64,20.57
Vermont,15,902790,"PTS OF INST, PHYS/CHEM ANALYSIS ETC, NESOI",13.82,15.65,17.34,20.52
Vermont,16,180620,"CHOCOLATE PREP NESOI,",35.18,29.35,27.03,19.12
Vermont,17,902610,"INST & APPRTS, MEASURE/CHECKING FLOW/LEVEL OF LIQ",28,29.33,29.27,18.24
Vermont,18,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",23.99,19.13,20.32,16.21
Vermont,19,845490,PTS FOR CONVERTERS LADLES ETC USED IN MET FOUNDRY,12.21,10.45,10.06,15.15
Vermont,20,900220,FILTERS & PARTS & ACCESSORIES FOR INSTR & APPRATUS,16.76,21.25,19.73,15
Vermont,21,847141,"DIGITAL ADP MACH,WITH CP",18.5,18.46,14.86,14.62
Vermont,22,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK NESOI",16.87,14.04,15.01,13.47
Vermont,23,853710,CONTROLS ETC W ELECT APPR,1.73,1.47,4.23,13.32
Vermont,24,481099,PPR/PBRD EX KRFT/GRPHIC CLAY CTD NESOI ROLLS/SHEET,10.75,11.96,9.36,13.07
Vermont,25,850610,"PRIMARY CELLS AND BATTERIES, MANGANESE DIOXIDE",7.93,9.71,11.64,12.63
Washington,0,0,World,86374.68,79553.46,76413.74,77700.21
Washington,0,25,Top 25,66816.84,62300.36,58059.8,59693.3
Washington,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",51148.57,46465.22,41575.56,41795.67
Washington,2,100590,"CORN (MAIZE), OTHER THAN SEED CORN",1418.34,2103.2,1880.07,3697.22
Washington,3,120190,"SOYBEANS, NESOI",3775.03,4047.96,3788.2,2437.89
Washington,4,100199,"WHEAT AND MESLIN, NESOI",1837.73,1630.5,2135.45,2038.81
Washington,5,271019,PETROL OIL BITUM MINERA,1528.72,1236.86,938.12,1228.72
Washington,6,901812,ULTRASONIC SCANNING APPARATUS,703.17,696.88,730.68,870.72
Washington,7,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FROZEN",720.93,781.93,752.98,797.57
Washington,8,80810,"APPLES, FRESH",796.67,718.41,722.59,760.39
Washington,9,120810,FLOURS AND MEALS OF SOYBEANS,548.49,466.45,503.48,705.27
Washington,10,271012,"LT OILS, PREPS GT=70% PETRO",473.89,560.47,609.16,556.77
Washington,11,440320,"CONIFEROUS WOOD IN THE ROUGH, NOT TREATED",680.73,692.66,759.73,531.04
Washington,12,121490,FORAGE PRODUCTS NESOI (HA,470.67,422,465.46,484.37
Washington,13,720449,FERROUS WASTE & SCRAP NESOI,221.72,187.21,326.59,463.56
Washington,14,851762,MACH FOR RECP/CONVR/TRANS/R,239.4,185.55,266.32,391.91
Washington,15,80929,"CHERRIES, FRESH, NESOI",274.04,304.09,357.72,349.03
Washington,16,271112,"PROPANE, LIQUEFIED",105.26,180.4,266.05,300.19
Washington,17,271312,"PETROLEUM COKE, CALCINED",248.93,191.46,224.5,297.25
Washington,18,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON NESOI,262.28,217.35,233.41,280.08
Washington,19,950450,"VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 9504.30",108.62,92.24,259.34,272.01
Washington,20,381800,"CHEM ELEM DOPED, USED IN ELECT",145.07,147.47,203.93,261.79
Washington,21,853710,CONTROLS ETC W ELECT APPR,214.2,218.72,248.63,251.4
Washington,22,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NESOI",270.15,200.88,224.04,247.68
Washington,23,271113,"BUTANES, LIQUEFIED",204.37,116.31,169.56,238.61
Washington,24,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",213.84,215.21,229.9,224.47
Washington,25,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, NESOI",206,220.89,188.36,210.89
Wisconsin,0,0,World,22441.97,21032.74,22306.12,22709.32
Wisconsin,0,25,Top 25,4721.65,4575.5,5154.74,5620.13
Wisconsin,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",380.83,574.05,724.35,646.78
Wisconsin,2,902212,COMPUTED TOMOGRAPHY APPARATUS,354.61,358.69,378.71,359.14
Wisconsin,3,854810,WASTE & SCRAP OF BATTER,68.03,211.54,292.06,325.24
Wisconsin,4,840721,OUTBOARD ENGINES FOR MARINE PROPULSION,245.99,231.53,258.39,275.34
Wisconsin,5,250510,"SILICA SANDS AND QUARTZ SANDS, NATURAL",145.01,83.67,158.76,269.15
Wisconsin,6,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS NESOI,159.13,149.75,176.86,267.71
Wisconsin,7,901819,ELECTRO-DIAGNOSTIC APPARA,311.24,280.64,243.25,247.54
Wisconsin,8,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMACEUT",198.12,222.29,236.89,239.88
Wisconsin,9,392690,"ARTICLES OF PLASTICS, NESOI",211.1,201.3,198.74,223.64
Wisconsin,10,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,204.38,173.03,183.39,222.45
Wisconsin,11,300290,HUMAN BLOOD; ANIMAL BLOOD PR,136.56,141.8,182.65,220.95
Wisconsin,12,902290,X-RAY/HI TNSN GENR CNTR PNL,228.58,223.88,198.04,195.81
Wisconsin,13,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESOI",358.35,162.88,170.75,186.34
Wisconsin,14,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, NESOI",192.71,162.45,163.88,181.09
Wisconsin,15,210690,FOOD PREPARATIONS NESOI,170.16,152.87,176.32,178.28
Wisconsin,16,842952,MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRSTRUC,210.96,107.34,124.57,172.32
Wisconsin,17,843149,PARTS AND ATTACHMENTS NESOI FOR DERRI,173.86,110.44,132.04,169.62
Wisconsin,18,870195,"TRACTORS, EXCEEDING 130 KW",0,0,183.69,166.71
Wisconsin,19,853710,CONTROLS ETC W ELECT APPR,160.58,136.45,159.78,165.33
Wisconsin,20,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES NESOI,81.81,197.24,113.94,162.45
Wisconsin,21,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL NESO,147.49,149.17,151.26,160.65
Wisconsin,22,220720,ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STRENGTH,206.24,162.45,140.62,150.35
Wisconsin,23,160100,"SAUSAGES, SIMILAR PRDT MEAT ETC FOOD PREP OF THESE",116.94,117.92,133.84,146.57
Wisconsin,24,961900,SANITARY TOWELS AND TAMPONS DIAPERS FOR BABIES ETC,140.23,130.55,122.08,144.02
Wisconsin,25,843311,"MOWERS FOR LAWNS, PARKS ETC CUT DEVICE HORIZ PLANE",118.76,133.6,149.86,142.77
West Virginia,0,0,World,5832.74,5045.35,7110.48,8124.17
West Virginia,0,25,Top 25,3399.33,3217.22,5489.02,6654.29
West Virginia,1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",1722.49,1251.48,3240.12,4349.87
West Virginia,2,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE,0.02,224.29,519.59,408.68
West Virginia,3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",183.75,234.3,194.66,228.73
West Virginia,4,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",180.83,196.49,171.4,206.85
West Virginia,5,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM THICK",206.18,154.46,144.94,142.68
West Virginia,6,390720,"POLYETHERS NESOI, PR FMS",117.48,102.14,118.87,140.47
West Virginia,7,390230,"PROPYLENE COPOLYMERS, PR FMS",61.92,119.26,106.31,132.93
West Virginia,8,390710,"POLYACETALS, PR FMS",111.08,96.47,97.98,110.95
West Virginia,9,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",97.96,87.79,85.51,107.24
West Virginia,10,291219,ACYCLIC ALDEHYDES WITHOUT OTHER OXY FUNC NESOI,47.2,49.04,53.05,82.41
West Virginia,11,440791,"OAK WOOD, SAWN, SLICED ETC, OVER 6 MM THICK",46.61,60.04,81.24,73.85
West Virginia,12,400260,ISOPRENE RUBBER (IR),53.05,71.48,78.46,70.65
West Virginia,13,400299,SYNTHETIC RUB & FACTICE DERIVED FROM OILS NESOI,62.2,74.82,73.46,66.73
West Virginia,14,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",37.98,52.67,60.25,62.2
West Virginia,15,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NESOI",13.35,51.42,58.78,59.37
West Virginia,16,902710,GAS OR SMOKE ANALYSIS APPARATUS,49.94,55.48,64.98,56.46
West Virginia,17,390890,"POLYAMIDES NESOI, IN PRIMARY FORMS",20.26,30.02,46.2,55.92
West Virginia,18,340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,53.36,47.82,48.83,52.45
West Virginia,19,293190,"ORGANO-INORGANIC COMPOUNDS, NESOI",28.99,30,30.32,37.81
West Virginia,20,271019,PETROL OIL BITUM MINERA,26.65,25.81,41.52,37.46
West Virginia,21,391000,"SILICONES, IN PRIMARY FORMS",34.06,38.67,39.27,37.06
West Virginia,22,390599,"VINYL POLYMERS IN PRIMARY FORMS, N.E.S.O.I.",41.16,33.68,32.62,36.47
West Virginia,23,340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",18.63,31.2,34.28,33.9
West Virginia,24,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THEROF,NES",118.98,61.63,22.7,31.88
West Virginia,25,750620,"NICKLE PLATES, SHEETS, STRIP AND FOIL, ALLOYED",65.19,36.76,43.66,31.27
Wyoming,0,0,World,1174.99,1098.65,1196.39,1356.05
Wyoming,0,25,Top 25,1027.55,972.22,1091.03,1248.02
Wyoming,1,283620,DISODIUM CARBONATE,833.99,755.29,842.26,993.02
Wyoming,2,250810,"BENTONITE, INCLUDING CALCINED",34.88,31.7,32.89,32.86
Wyoming,3,280429,"RARE GASES, OTHER THAN ARGON",61.28,58.07,73.56,28.93
Wyoming,4,870790,BODIES F ROAD TRACTORS AN,6.77,6.3,12.43,24.71
Wyoming,5,310540,AMMONIUM DIHYDROGENORTHOPHOSPHA,3.23,0.78,14.51,21.08
Wyoming,6,843149,PARTS AND ATTACHMENTS NESOI FOR DERRI,13.84,8.16,12.43,18.19
Wyoming,7,280920,PHOSPHORIC ACID AND POLYPHOSPHORIC ACIDS,0.56,21.24,15.97,11.94
Wyoming,8,271112,"PROPANE, LIQUEFIED",0,10.36,5.98,11
Wyoming,9,283630,SODIUM HYDROGENCARBONATE (SODIUM BICARBONATE),9.46,13.38,14.81,10.94
Wyoming,10,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",10.93,11.3,7.44,9.95
Wyoming,11,680919,PLSTER BOARDS PANELS ETC NOT ORNAMENTED NESOI,11.92,11.29,10.05,9.56
Wyoming,12,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NESOI",1.29,0.14,1.24,8.9
Wyoming,13,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON NESOI,11.03,15.96,4.57,8.31
Wyoming,14,250840,"CLAYS NESOI, INCLUDING BALL CLAYS, INCL CALCINED",9.11,8.61,8.31,8.15
Wyoming,15,902730,SPCTMTR SPCTRPHTMTR ETC USING OPTICAL RADIATIONS,0.82,1.04,5.49,6.15
Wyoming,16,842649,"DERRICKS ETC SELF-PROPELLED NOT ON TIRES, NESOI",0,0,3.72,6.12
Wyoming,17,382499,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY, NESOI",0,0,5.68,5.84
Wyoming,18,680911,"PLSTR BRDS ETC NT ORNA, FCD W PPR O PPR",5.62,5.79,4.17,4.89
Wyoming,19,970500,COLLECTORS ITEMS OF BOTANIC. HISTOR ETC I,0,1.26,0.06,4.78
Wyoming,20,380891,"INSECTICIDES, EXC THOSE SPECIFIED IN SUBHEAD. NT 1",0.3,0.63,1.66,4.55
Wyoming,21,970110,"PAINTINGS, DRAWING AND PASTELS BY HAND",0.13,3.35,0.17,4.16
Wyoming,22,271311,"PETROLEUM COKE, NOT CALCINED",7.93,3.23,7.85,3.91
Wyoming,23,841290,"ENGINE AND MOTOR PARTS, NESOI",2.94,0.93,3.56,3.45
Wyoming,24,71339,"BEANS NESOI, DRIED SHELLED, INCLUDING SEED",1.05,3.25,1.88,3.37
Wyoming,25,732690,ARTICLES OF IRON OR STEEL NESOI,0.44,0.15,0.32,3.24
Unidentified,0,0,World,46775.47,45780.37,48616.82,56380.17
Unidentified,0,25,Top 25,4719.71,4749.92,5030.21,5267.54
Unidentified,1,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESOI",863.07,806.72,805.12,773.21
Unidentified,2,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NESOI",484.02,486.66,498.52,516.71
Unidentified,3,271600,ELECTRICAL ENERGY,241.13,193.25,186.6,376.18
Unidentified,4,392690,"ARTICLES OF PLASTICS, NESOI",244.03,256.01,273.17,283.09
Unidentified,5,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,232.36,228.45,252.16,249.59
Unidentified,6,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL NESO,185.62,187.84,209.07,215.48
Unidentified,7,851220,ELECT LIGHTING/VISUAL SIGNLNG EQ EX FOR BICYCLES,176.59,205.16,215.92,208.98
Unidentified,8,731815,THREADED SCREWS AND BOLTS NESOI OF IRON OR STEEL,191.61,190.45,194.53,200.86
Unidentified,9,847130,PORT DIGTL AUTOMATIC DA,187.49,193.82,198.06,190.37
Unidentified,10,940360,"WOODEN FURNITURE, NESOI",148.62,157.48,172.58,180.58
Unidentified,11,843149,PARTS AND ATTACHMENTS NESOI FOR DERRI,140.02,125.98,156.56,171.05
Unidentified,12,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES,157.22,164.76,168.81,162.16
Unidentified,13,853650,"ELECT SWITCHES F VOLTAGE NOT OVER 1000 V, NESOI",169.95,171.78,168.24,161.53
Unidentified,14,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS; ETC",114.88,124.27,145.9,155.6
Unidentified,15,732690,ARTICLES OF IRON OR STEEL NESOI,143.51,143.37,151.19,154.38
Unidentified,16,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",108.15,118.06,138.21,148.24
Unidentified,17,853710,CONTROLS ETC W ELECT APPR,119.59,126.4,133.13,139.3
Unidentified,18,851762,MACH FOR RECP/CONVR/TRANS/R,104.73,104.66,126.27,134.28
Unidentified,19,940320,METAL FURNITURE NESOI,91.16,99.31,116.25,128.1
Unidentified,20,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",107.27,117.23,135.46,126.54
Unidentified,21,401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",119.08,116.05,124.58,125.38
Unidentified,22,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,108.15,110.21,120.57,124.32
Unidentified,23,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",88.16,119.4,118.84,115.24
Unidentified,24,854442,"ELEC CONDUCTORS, LT=1000 V, W/ CONNECTORS, NESOI",93.6,97.52,110.32,114.91
Unidentified,25,940390,"PARTS OF FURNITURE, NESOI",99.68,105.08,110.15,111.45
